type,entry_time,exittime,Entryvalue,exitvalue,entry,lot_size,pips,PnL,Equity,exit_type,SP,dd,per_dd,ContractName,BasketID,commision,MarginRequired,Duration
PE,2020-07-17 09:20:00,2020-07-17 15:01:00,147.8,91.9,Short,1,55.900000000000006,778.5000000000001,495634.25,Adj,21200,-557.9999999999998,0.1127601326245072,BANKNIFTY2090023JUL20PE,26,60,2217.0,0 days 05:41:00
PE,2020-07-17 09:20:00,2020-07-17 15:01:00,52.25,31.45,Long,1,-20.8,-372.0,495262.25,Adj,UP,-327.0,0.06597607005569127,BANKNIFTY2020023JUL20PE,26,60,783.75,0 days 05:41:00
PE,2020-07-17 15:01:00,2020-07-17 15:25:00,155.25,113.6,Short,1,41.650000000000006,564.7500000000001,495827.0,Adj,21200,-15.0,0.0030286984319923436,BANKNIFTY2120023JUL20PE,26,60,2328.75,0 days 00:24:00
PE,2020-07-17 15:01:00,2020-07-17 15:25:00,52.0,42.65,Long,1,-9.350000000000001,-200.25000000000003,495626.75,Adj,UP,-170.99999999999997,0.03448783547487329,BANKNIFTY2050023JUL20PE,26,60,780.0,0 days 00:24:00
PE,2020-07-17 15:25:00,2020-07-20 09:15:00,180.25,130.05,Short,1,50.19999999999999,692.9999999999998,496319.75,Adj,21200,-90.0,0.018158826173123224,BANKNIFTY2150023JUL20PE,26,60,2703.75,2 days 17:50:00
PE,2020-07-17 15:25:00,2020-07-20 09:15:00,56.85,38.35,Long,1,-18.5,-337.5,495982.25,Adj,UP,-546.0000000000001,0.11000972659258475,BANKNIFTY2070023JUL20PE,26,60,852.75,2 days 17:50:00
PE,2020-07-20 09:15:00,2020-07-20 09:28:00,222.5,179.3,Short,1,43.19999999999999,587.9999999999998,496570.25,Adj,21200,-235.49999999999983,0.04748153789777756,BANKNIFTY2180023JUL20PE,26,60,3337.5,0 days 00:13:00
PE,2020-07-20 09:15:00,2020-07-20 09:28:00,74.35,60.4,Long,1,-13.949999999999996,-269.24999999999994,496301.0,Adj,UP,-540.75,0.1088969788262587,BANKNIFTY2110023JUL20PE,26,60,1115.25,0 days 00:13:00
PE,2020-07-20 09:28:00,2020-07-21 09:15:00,99.2,33.45,Long,1,-65.75,-1046.25,495254.75,Adj,UP,-1080.0,0.21760987787653058,BANKNIFTY2140023JUL20PE,26,60,1488.0,0 days 23:47:00
PE,2020-07-20 09:28:00,2020-07-21 09:15:00,288.35,205.5,Short,1,82.85000000000002,1182.7500000000005,496437.5,Adj,21200,-440.2499999999995,0.08889364513919341,BANKNIFTY2210023JUL20PE,26,60,4325.25,0 days 23:47:00
CE,2020-07-16 10:00:00,2020-07-21 09:16:00,106.0,437.2,Short,1,-331.2,-5028.0,491409.5,SL,21200,-132.75000000000034,0.026740526249527954,BANKNIFTY2240023JUL20CE,26,60,1590.0,4 days 23:16:00
PE,2020-07-21 09:15:00,2020-07-21 09:16:00,368.0,351.75,Short,1,16.25,183.75,491593.25,SL,21200,-132.75000000000034,0.02701412976346618,BANKNIFTY2270023JUL20PE,26,60,5520.0,0 days 00:01:00
CE,2020-07-16 10:00:00,2020-07-21 09:16:00,29.05,92.2,Long,1,63.150000000000006,887.2500000000001,492480.5,SL,21200,470.24999999999994,0.0956583516962448,BANKNIFTY2330023JUL20CE,26,60,435.75,4 days 23:16:00
PE,2020-07-21 09:15:00,2020-07-21 09:16:00,100.05,79.4,Long,1,-20.64999999999999,-369.7499999999999,492110.75,SL,21200,-450.74999999999994,0.09152646653014687,BANKNIFTY2190023JUL20PE,26,60,1500.75,0 days 00:01:00
CE,2020-07-30 10:00:00,2020-07-30 13:02:00,97.05,60.65,Short,1,36.4,486.0,492596.75,Adj,22200,-89.25000000000004,0.01813616142301302,BANKNIFTY2330006AUG20CE,28,60,1455.75,0 days 03:02:00
CE,2020-07-30 10:00:00,2020-07-30 13:02:00,30.0,20.5,Long,1,-9.5,-202.5,492394.25,Adj,UP,-147.0,0.029841853402402675,BANKNIFTY2400006AUG20CE,28,60,450.0,0 days 03:02:00
CE,2020-07-30 13:02:00,2020-07-30 14:10:00,100.8,78.7,Short,1,22.099999999999994,271.4999999999999,492665.75,Adj,22200,-61.50000000000013,0.012489991505790356,BANKNIFTY2300006AUG20CE,28,60,1512.0,0 days 01:08:00
CE,2020-07-30 13:02:00,2020-07-30 14:10:00,33.05,26.8,Long,1,-6.2499999999999964,-153.74999999999994,492512.0,Adj,UP,-114.74999999999997,0.023291653621141713,BANKNIFTY2370006AUG20CE,28,60,495.74999999999994,0 days 01:08:00
CE,2020-07-30 14:10:00,2020-07-30 14:28:00,41.5,37.55,Long,1,-3.950000000000003,-119.25000000000004,492392.75,Adj,UP,-106.50000000000003,0.02162383860697811,BANKNIFTY2340006AUG20CE,28,60,622.5,0 days 00:18:00
CE,2020-07-30 14:10:00,2020-07-30 14:28:00,118.6,106.0,Short,1,12.599999999999994,128.99999999999991,492521.75,Adj,22200,-83.25000000000017,0.0169072351288682,BANKNIFTY2270006AUG20CE,28,60,1779.0,0 days 00:18:00
CE,2020-07-30 14:28:00,2020-07-31 09:16:00,163.0,121.65,Short,1,41.349999999999994,560.2499999999999,493082.0,Adj,22200,-555.0,0.11268537886905503,BANKNIFTY2240006AUG20CE,28,60,2445.0,0 days 18:48:00
CE,2020-07-30 14:28:00,2020-07-31 09:16:00,50.4,30.5,Long,1,-19.9,-358.5,492723.5,Adj,UP,-319.49999999999994,0.06479652471597015,BANKNIFTY2320006AUG20CE,28,60,756.0,0 days 18:48:00
PE,2020-07-30 10:00:00,2020-07-31 09:42:00,93.15,172.7,Short,1,-79.54999999999998,-1253.2499999999998,491470.25,Adj,22200,-2917.4999999999995,0.5921170798632498,BANKNIFTY2100006AUG20PE,28,60,1397.25,0 days 23:42:00
PE,2020-07-30 10:00:00,2020-07-31 09:42:00,30.5,64.65,Long,1,34.150000000000006,452.2500000000001,491922.5,Adj,UP,494.25000000000006,0.10056559883329663,BANKNIFTY2030006AUG20PE,28,60,457.5,0 days 23:42:00
CE,2020-07-31 09:16:00,2020-08-03 09:15:00,230.0,140.5,Short,1,89.5,1282.5,493205.0,Adj,22200,-1845.0,0.37505907942816197,BANKNIFTY2200006AUG20CE,28,60,3450.0,2 days 23:59:00
CE,2020-07-31 09:16:00,2020-08-03 09:15:00,76.05,35.3,Long,1,-40.75,-671.25,492533.75,Adj,UP,-788.25,0.15982198071795703,BANKNIFTY2270006AUG20CE,28,60,1140.75,2 days 23:59:00
CE,2020-08-03 09:15:00,2020-08-03 09:50:00,367.7,214.0,Short,1,153.7,2245.5,494779.25,Adj,22200,0.0,0.0,BANKNIFTY2160006AUG20CE,28,60,5515.5,0 days 00:35:00
CE,2020-08-03 09:15:00,2020-08-03 09:50:00,118.05,72.75,Long,1,-45.3,-739.5,494039.75,Adj,UP,-747.0,0.15097642029248398,BANKNIFTY2220006AUG20CE,28,60,1770.75,0 days 00:35:00
PE,2020-07-31 09:42:00,2020-08-06 10:01:00,102.8,4.35,Long,1,-98.45,-1536.75,492503.0,Exp,22200,-1522.5,0.30817358319851795,BANKNIFTY2060006AUG20PE,28,60,1542.0,6 days 00:19:00
CE,2020-08-03 09:50:00,2020-08-06 10:01:00,109.6,38.4,Long,1,-71.19999999999999,-1127.9999999999998,491375.0,Exp,22200,-1194.0,0.24243507146149362,BANKNIFTY2200006AUG20CE,28,60,1644.0,3 days 00:11:00
CE,2020-08-03 09:50:00,2020-08-06 10:01:00,339.7,368.75,Short,1,-29.05000000000001,-495.75000000000017,490879.25,Exp,22200,-3412.499999999999,0.694479776138387,BANKNIFTY2130006AUG20CE,28,60,5095.5,3 days 00:11:00
PE,2020-07-31 09:42:00,2020-08-06 10:01:00,298.05,94.3,Short,1,203.75,2996.25,493875.5,Exp,22200,-3412.499999999999,0.6951811468910122,BANKNIFTY2140006AUG20PE,28,60,4470.75,6 days 00:19:00
PE,2020-08-06 10:00:00,2020-08-06 12:50:00,101.95,61.35,Short,1,40.6,549.0,494424.5,Adj,21600,-832.4999999999998,0.16856474961807172,BANKNIFTY2060013AUG20PE,29,60,1529.25,0 days 02:50:00
PE,2020-08-06 10:00:00,2020-08-06 12:50:00,39.2,24.05,Long,1,-15.150000000000002,-287.25,494137.25,Adj,UP,-234.75000000000003,0.04747944327192524,BANKNIFTY2000013AUG20PE,29,60,588.0,0 days 02:50:00
CE,2020-08-06 10:00:00,2020-08-06 14:25:00,107.7,71.75,Short,1,35.95,479.25,494616.5,Adj,21600,-784.5,0.15876155865602118,BANKNIFTY2260013AUG20CE,29,60,1615.5,0 days 04:25:00
CE,2020-08-06 10:00:00,2020-08-06 14:25:00,29.95,23.8,Long,1,-6.149999999999999,-152.24999999999997,494464.25,Adj,UP,-104.24999999999999,0.021076935363054,BANKNIFTY2330013AUG20CE,29,60,449.25,0 days 04:25:00
PE,2020-08-06 12:50:00,2020-08-10 09:15:00,108.9,47.55,Short,1,61.35000000000001,860.2500000000001,495324.5,Adj,21600,-1171.5,0.23692309403561532,BANKNIFTY2090013AUG20PE,29,60,1633.5,3 days 20:25:00
PE,2020-08-06 12:50:00,2020-08-10 09:15:00,34.6,11.15,Long,1,-23.450000000000003,-411.75000000000006,494912.75,Adj,UP,-381.00000000000006,0.07691927211353367,BANKNIFTY2020013AUG20PE,29,60,519.0,3 days 20:25:00
PE,2020-08-10 09:15:00,2020-08-10 09:26:00,48.8,34.1,Long,1,-14.699999999999996,-280.49999999999994,494632.25,Adj,UP,-242.99999999999994,0.04909956350892151,BANKNIFTY2080013AUG20PE,29,60,732.0,0 days 00:11:00
PE,2020-08-10 09:15:00,2020-08-10 09:26:00,129.3,92.1,Short,1,37.20000000000002,498.0000000000002,495130.25,Adj,21600,-10.49999999999983,0.0021227892034940766,BANKNIFTY2130013AUG20PE,29,60,1939.5000000000002,0 days 00:11:00
PE,2020-08-10 09:26:00,2020-08-11 09:15:00,142.55,60.2,Short,1,82.35000000000001,1175.2500000000002,496305.5,Adj,21600,-585.7499999999998,0.11830220431896452,BANKNIFTY2150013AUG20PE,29,60,2138.25,0 days 23:49:00
PE,2020-08-10 09:26:00,2020-08-11 09:15:00,43.35,16.2,Long,1,-27.150000000000002,-467.25000000000006,495838.25,Adj,UP,-410.25,0.08266078050716746,BANKNIFTY2090013AUG20PE,29,60,650.25,0 days 23:49:00
PE,2020-08-11 09:15:00,2020-08-11 14:45:00,265.0,108.25,Short,1,156.75,2291.25,498129.5,Adj,21600,0.0,0.0,BANKNIFTY2200013AUG20PE,29,60,3975.0,0 days 05:30:00
PE,2020-08-11 09:15:00,2020-08-11 14:45:00,124.8,28.35,Long,1,-96.44999999999999,-1506.7499999999998,496622.75,Adj,UP,-1459.5,0.2929960984041299,BANKNIFTY2150013AUG20PE,29,60,1872.0,0 days 05:30:00
CE,2020-08-06 14:25:00,2020-08-11 14:46:00,136.95,227.1,Short,1,-90.15,-1412.25,495210.5,SL,21600,0.0,0.0,BANKNIFTY2230013AUG20CE,29,60,2054.25,5 days 00:21:00
PE,2020-08-11 14:45:00,2020-08-11 14:46:00,191.65,175.45,Short,1,16.200000000000017,183.00000000000026,495393.5,SL,21600,0.0,0.0,BANKNIFTY2220013AUG20PE,29,60,2874.75,0 days 00:01:00
CE,2020-08-06 14:25:00,2020-08-11 14:46:00,47.3,41.05,Long,1,-6.25,-153.75,495239.75,SL,21600,-146.99999999999994,0.0296733808578433,BANKNIFTY2290013AUG20CE,29,60,709.5,5 days 00:21:00
PE,2020-08-11 14:45:00,2020-08-11 14:46:00,66.6,61.35,Long,1,-5.249999999999993,-138.7499999999999,495101.0,SL,21600,-98.24999999999996,0.019838876019140216,BANKNIFTY2180013AUG20PE,29,60,998.9999999999999,0 days 00:01:00
CE,2020-08-13 10:00:00,2020-08-13 12:19:00,29.95,24.4,Long,1,-5.550000000000001,-143.25,494957.75,Adj,UP,-128.99999999999997,0.026055289728762407,BANKNIFTY2370020AUG20CE,30,60,449.25,0 days 02:19:00
CE,2020-08-13 10:00:00,2020-08-13 12:19:00,101.65,71.45,Short,1,30.200000000000003,393.00000000000006,495350.75,Adj,22400,-65.24999999999991,0.013182943392643092,BANKNIFTY2310020AUG20CE,30,60,1524.75,0 days 02:19:00
CE,2020-08-13 12:19:00,2020-08-14 13:37:00,139.55,67.6,Short,1,71.95000000000002,1019.2500000000002,496370.0,Adj,22400,-231.74999999999983,0.046785030607100084,BANKNIFTY2280020AUG20CE,30,60,2093.25,1 days 01:18:00
CE,2020-08-13 12:19:00,2020-08-14 13:37:00,43.55,18.05,Long,1,-25.499999999999996,-442.49999999999994,495927.5,Adj,UP,-401.99999999999994,0.08098797268166891,BANKNIFTY2340020AUG20CE,30,60,653.25,1 days 01:18:00
CE,2020-08-14 13:37:00,2020-08-14 13:45:00,110.0,92.7,Short,1,17.299999999999997,199.49999999999994,496127.0,Adj,22400,-82.5,0.01663549611586371,BANKNIFTY2260020AUG20CE,30,60,1650.0,0 days 00:08:00
CE,2020-08-14 13:37:00,2020-08-14 13:45:00,35.2,33.65,Long,1,-1.5500000000000043,-83.25000000000006,496043.75,Adj,UP,-72.00000000000006,0.014512413152277553,BANKNIFTY2310020AUG20CE,30,60,528.0,0 days 00:08:00
CE,2020-08-14 13:45:00,2020-08-14 13:54:00,199.65,141.35,Short,1,58.30000000000001,814.5000000000002,496858.25,Adj,22400,0.0,0.0,BANKNIFTY2230020AUG20CE,30,60,2994.75,0 days 00:09:00
CE,2020-08-14 13:45:00,2020-08-14 13:54:00,69.25,52.6,Long,1,-16.65,-309.75,496548.5,Adj,UP,-281.25,0.05660568180160036,BANKNIFTY2280020AUG20CE,30,60,1038.75,0 days 00:09:00
CE,2020-08-14 13:54:00,2020-08-14 14:15:00,249.55,198.3,Short,1,51.25,708.75,497257.25,Adj,22400,0.0,0.0,BANKNIFTY2200020AUG20CE,30,60,3743.25,0 days 00:21:00
CE,2020-08-14 13:54:00,2020-08-14 14:15:00,81.45,68.7,Long,1,-12.75,-251.25,497006.0,Adj,UP,-287.2500000000001,0.057766880221454805,BANKNIFTY2260020AUG20CE,30,60,1221.75,0 days 00:21:00
PE,2020-08-13 10:00:00,2020-08-14 14:17:00,29.0,176.6,Long,1,147.6,2154.0,499160.0,SL,22400,1123.5,0.22605360901075644,BANKNIFTY2100020AUG20PE,30,60,435.0,1 days 04:17:00
PE,2020-08-13 10:00:00,2020-08-14 14:17:00,103.25,482.25,Short,1,-379.0,-5745.0,493415.0,SL,22400,-5931.75,1.1883464219889415,BANKNIFTY2170020AUG20PE,30,60,1548.75,1 days 04:17:00
CE,2020-08-14 14:15:00,2020-08-14 14:17:00,335.0,290.3,Short,1,44.69999999999999,610.4999999999998,494025.5,SL,22400,-5931.75,1.2021827467750272,BANKNIFTY2170020AUG20CE,30,60,5025.0,0 days 00:02:00
CE,2020-08-14 14:15:00,2020-08-14 14:17:00,103.6,93.65,Long,1,-9.949999999999989,-209.24999999999983,493816.25,SL,22400,-251.99999999999994,0.05100951266685626,BANKNIFTY2240020AUG20CE,30,60,1554.0,0 days 00:02:00
PE,2020-08-27 10:00:00,2020-08-28 09:15:00,97.7,59.3,Short,1,38.400000000000006,516.0000000000001,494332.25,Adj,23600,-193.4999999999999,0.03918461573510387,BANKNIFTY2270003SEP20PE,32,60,1465.5,0 days 23:15:00
PE,2020-08-27 10:00:00,2020-08-28 09:15:00,30.4,18.95,Long,1,-11.45,-231.75,494100.5,Adj,UP,-185.24999999999997,0.0374747955448992,BANKNIFTY2190003SEP20PE,32,60,456.0,0 days 23:15:00
PE,2020-08-28 09:15:00,2020-08-28 10:30:00,122.9,87.5,Short,1,35.400000000000006,471.0000000000001,494571.5,Adj,23600,-165.74999999999974,0.03354580697651586,BANKNIFTY2300003SEP20PE,32,60,1843.5,0 days 01:15:00
PE,2020-08-28 09:15:00,2020-08-28 10:30:00,45.6,39.25,Long,1,-6.350000000000001,-155.25000000000003,494416.25,Adj,UP,-219.75000000000003,0.044432402594973636,BANKNIFTY2240003SEP20PE,32,60,684.0,0 days 01:15:00
PE,2020-08-28 10:30:00,2020-08-28 11:15:00,185.5,146.6,Short,1,38.900000000000006,523.5000000000001,494939.75,Adj,23600,-322.5,0.06522843858793072,BANKNIFTY2360003SEP20PE,32,60,2782.5,0 days 00:45:00
PE,2020-08-28 10:30:00,2020-08-28 11:15:00,57.0,47.6,Long,1,-9.399999999999999,-200.99999999999997,494738.75,Adj,UP,-165.0,0.03333739106628635,BANKNIFTY2280003SEP20PE,32,60,855.0,0 days 00:45:00
PE,2020-08-28 11:15:00,2020-08-28 11:40:00,78.95,66.6,Long,1,-12.350000000000009,-245.2500000000001,494493.5,Adj,UP,-254.25000000000006,0.05139075926435922,BANKNIFTY2310003SEP20PE,32,60,1184.25,0 days 00:25:00
PE,2020-08-28 11:15:00,2020-08-28 11:40:00,251.0,200.55,Short,1,50.44999999999999,696.7499999999998,495190.25,Adj,23600,-12.749999999999915,0.0025783958737576763,BANKNIFTY2390003SEP20PE,32,60,3765.0,0 days 00:25:00
CE,2020-08-27 10:00:00,2020-08-28 11:41:00,100.0,404.65,Short,1,-304.65,-4629.75,490560.5,SL,23600,-127.5,0.025747679805892782,BANKNIFTY2430003SEP20CE,32,60,1500.0,1 days 01:41:00
PE,2020-08-28 11:40:00,2020-08-28 11:41:00,341.45,348.75,Short,1,-7.300000000000011,-169.50000000000017,490391.0,SL,23600,-127.5,0.025990678010153694,BANKNIFTY2430003SEP20PE,32,60,5121.75,0 days 00:01:00
CE,2020-08-27 10:00:00,2020-08-28 11:41:00,28.0,131.7,Long,1,103.69999999999999,1495.4999999999998,491886.5,SL,23600,1475.25,0.30083137741108623,BANKNIFTY2500003SEP20CE,32,60,420.0,1 days 01:41:00
PE,2020-08-28 11:40:00,2020-08-28 11:41:00,115.8,117.2,Long,1,1.4000000000000057,-38.999999999999915,491847.5,SL,23600,-50.249999999999915,0.010215771321229576,BANKNIFTY2350003SEP20PE,32,60,1737.0,0 days 00:01:00
CE,2020-09-03 10:00:00,2020-09-04 09:15:00,107.25,28.05,Short,1,79.2,1128.0,492975.5,Adj,23700,-148.50000000000009,0.03019228521035485,BANKNIFTY2500010SEP20CE,33,60,1608.75,0 days 23:15:00
CE,2020-09-03 10:00:00,2020-09-04 09:15:00,28.55,11.3,Long,1,-17.25,-318.75,492656.75,Adj,UP,-275.25,0.05583441773475558,BANKNIFTY2600010SEP20CE,33,60,428.25,0 days 23:15:00
PE,2020-09-03 10:00:00,2020-09-04 12:25:00,94.5,140.95,Short,1,-46.44999999999999,-756.7499999999998,491900.0,Adj,23700,-3525.75,0.7156605486477147,BANKNIFTY2240010SEP20PE,33,60,1417.5,1 days 02:25:00
PE,2020-09-03 10:00:00,2020-09-04 12:25:00,30.0,42.6,Long,1,12.600000000000001,129.00000000000003,492029.0,Adj,UP,155.25000000000003,0.03156129294572068,BANKNIFTY2150010SEP20PE,33,60,450.0,1 days 02:25:00
PE,2020-09-04 12:25:00,2020-09-04 13:11:00,85.5,61.2,Long,1,-24.299999999999997,-424.49999999999994,491604.5,BAExit,23700,-411.0,0.08353166175164471,BANKNIFTY2200010SEP20PE,33,60,1282.5,0 days 00:46:00
CE,2020-09-04 09:15:00,2020-09-04 13:11:00,129.95,106.35,Long,1,-23.599999999999994,-413.9999999999999,491190.5,BAExit,23700,-736.4999999999999,0.14981555294957632,BANKNIFTY2420010SEP20CE,33,60,1949.2499999999998,0 days 03:56:00
PE,2020-09-04 12:25:00,2020-09-04 13:11:00,250.15,185.2,Short,1,64.95000000000002,914.2500000000002,492104.75,BAExit,23700,-412.49999999999955,0.08397963722832578,BANKNIFTY2280010SEP20PE,33,60,3752.25,0 days 00:46:00
CE,2020-09-04 09:15:00,2020-09-04 13:11:00,400.0,317.0,Short,1,83.0,1185.0,493289.75,BAExit,23700,-412.49999999999955,0.08382361682141852,BANKNIFTY2350010SEP20CE,33,60,6000.0,0 days 03:56:00
PE,2020-09-10 10:00:00,2020-09-10 11:37:00,100.45,66.85,Short,1,33.60000000000001,444.0000000000001,493733.75,Adj,22400,-127.5,0.025846878026555387,BANKNIFTY2140017SEP20PE,34,60,1506.75,0 days 01:37:00
PE,2020-09-10 10:00:00,2020-09-10 11:37:00,26.8,25.2,Long,1,-1.6000000000000014,-84.00000000000003,493649.75,Adj,UP,-34.500000000000014,0.00698757174286749,BANKNIFTY2050017SEP20PE,34,60,402.0,0 days 01:37:00
CE,2020-09-10 10:00:00,2020-09-10 13:19:00,96.65,87.0,Short,1,9.650000000000006,84.75000000000009,493734.5,Adj,22400,-623.9999999999999,0.12640541193427118,BANKNIFTY2340017SEP20CE,34,60,1449.75,0 days 03:19:00
CE,2020-09-10 10:00:00,2020-09-10 13:19:00,37.05,34.5,Long,1,-2.549999999999997,-98.24999999999996,493636.25,Adj,UP,-59.249999999999936,0.012000376720686915,BANKNIFTY2400017SEP20CE,34,60,555.75,0 days 03:19:00
PE,2020-09-10 11:37:00,2020-09-14 09:15:00,110.75,53.05,Short,1,57.7,805.5,494441.75,Adj,22400,-1772.25,0.3590194196637706,BANKNIFTY2180017SEP20PE,34,60,1661.25,3 days 21:38:00
PE,2020-09-10 11:37:00,2020-09-14 09:15:00,38.5,10.15,Long,1,-28.35,-485.25,493956.5,Adj,UP,-456.0,0.09222522167676982,BANKNIFTY2090017SEP20PE,34,60,577.5,3 days 21:38:00
CE,2020-09-10 13:19:00,2020-09-14 13:29:00,143.0,93.25,Short,1,49.75,686.25,494642.75,Adj,22400,-445.49999999999983,0.09019012807807972,BANKNIFTY2310017SEP20CE,34,60,2145.0,4 days 00:10:00
CE,2020-09-10 13:19:00,2020-09-14 13:29:00,46.0,20.5,Long,1,-25.5,-442.5,494200.25,Adj,UP,-388.5,0.07854153325809385,BANKNIFTY2380017SEP20CE,34,60,690.0,4 days 00:10:00
CE,2020-09-14 13:29:00,2020-09-14 13:40:00,48.5,38.9,Long,1,-9.600000000000001,-204.00000000000003,493996.25,Adj,UP,-166.50000000000003,0.0336907963927578,BANKNIFTY2340017SEP20CE,34,60,727.5,0 days 00:11:00
CE,2020-09-14 13:29:00,2020-09-14 13:40:00,144.65,111.85,Short,1,32.80000000000001,432.00000000000017,494428.25,Adj,22400,-9.750000000000085,0.0019736991930606935,BANKNIFTY2290017SEP20CE,34,60,2169.75,0 days 00:11:00
CE,2020-09-14 13:40:00,2020-09-14 14:16:00,182.0,151.45,Short,1,30.55000000000001,398.25000000000017,494826.5,Adj,22400,-254.24999999999983,0.05142303256336988,BANKNIFTY2270017SEP20CE,34,60,2730.0,0 days 00:36:00
CE,2020-09-14 13:40:00,2020-09-14 14:16:00,64.95,58.2,Long,1,-6.75,-161.25,494665.25,Adj,UP,-139.50000000000006,0.02819169951488048,BANKNIFTY2320017SEP20CE,34,60,974.25,0 days 00:36:00
PE,2020-09-14 09:15:00,2020-09-15 14:38:00,150.15,144.65,Short,1,5.5,22.5,494687.75,Adj,22400,-3897.7500000000005,0.7879571083677296,BANKNIFTY2220017SEP20PE,34,60,2252.25,1 days 05:23:00
PE,2020-09-14 09:15:00,2020-09-15 14:38:00,50.5,49.85,Long,1,-0.6499999999999986,-69.74999999999997,494618.0,Adj,UP,-11.999999999999957,0.0024257726212140807,BANKNIFTY2170017SEP20PE,34,60,757.5,1 days 05:23:00
CE,2020-09-14 14:16:00,2020-09-17 09:18:00,266.65,85.45,Short,1,181.2,2658.0,497276.0,BAExit,22400,-998.2500000000002,0.20182241649111038,BANKNIFTY2240017SEP20CE,34,60,3999.7499999999995,2 days 19:02:00
PE,2020-09-15 14:38:00,2020-09-17 09:18:00,300.4,198.25,Short,1,102.14999999999998,1472.2499999999995,498748.25,BAExit,22400,-998.2500000000002,0.20074365141289752,BANKNIFTY2250017SEP20PE,34,60,4506.0,1 days 18:40:00
CE,2020-09-14 14:16:00,2020-09-17 09:18:00,90.15,4.7,Long,1,-85.45,-1341.75,497406.5,BAExit,22400,-1305.7500000000002,0.261805429893739,BANKNIFTY2300017SEP20CE,34,60,1352.25,2 days 19:02:00
PE,2020-09-15 14:38:00,2020-09-17 09:18:00,112.1,16.25,Long,1,-95.85,-1497.75,495908.75,BAExit,22400,-1437.75,0.2890492987124213,BANKNIFTY2200017SEP20PE,34,60,1681.5,1 days 18:40:00
CE,2020-09-24 10:00:00,2020-09-24 15:02:00,31.25,20.3,Long,1,-10.95,-224.25,495684.5,Adj,UP,-169.5,0.03417967519226067,BANKNIFTY2270001OCT20CE,36,60,468.75,0 days 05:02:00
CE,2020-09-24 10:00:00,2020-09-24 15:02:00,111.95,68.65,Short,1,43.3,589.5,496274.0,Adj,20900,-100.50000000000004,0.020274993468627735,BANKNIFTY2180001OCT20CE,36,60,1679.25,0 days 05:02:00
CE,2020-09-24 15:02:00,2020-09-25 10:02:00,111.1,76.0,Short,1,35.099999999999994,466.4999999999999,496740.5,Adj,20900,-473.25000000000017,0.09536062739535019,BANKNIFTY2150001OCT20CE,36,60,1666.5,0 days 19:00:00
CE,2020-09-24 15:02:00,2020-09-25 10:02:00,38.65,23.5,Long,1,-15.149999999999999,-287.25,496453.25,Adj,UP,-227.24999999999997,0.0457482327291614,BANKNIFTY2220001OCT20CE,36,60,579.75,0 days 19:00:00
PE,2020-09-24 10:00:00,2020-09-25 12:20:00,101.55,102.8,Short,1,-1.25,-78.75,496374.5,Adj,20900,-1079.25,0.21739207065317834,BANKNIFTY1980001OCT20PE,36,60,1523.25,1 days 02:20:00
PE,2020-09-24 10:00:00,2020-09-25 12:20:00,38.4,36.9,Long,1,-1.5,-82.5,496292.0,Adj,UP,-28.49999999999998,0.005741632577821781,BANKNIFTY1900001OCT20PE,36,60,576.0,1 days 02:20:00
PE,2020-09-25 12:20:00,2020-09-25 14:29:00,216.9,123.9,Short,1,93.0,1335.0,497627.0,Adj,20900,-30.749999999999744,0.006195949158962817,BANKNIFTY2020001OCT20PE,36,60,3253.5,0 days 02:09:00
PE,2020-09-25 12:20:00,2020-09-25 14:29:00,69.75,40.4,Long,1,-29.35,-500.25,497126.75,Adj,UP,-444.0,0.08922345451512881,BANKNIFTY1940001OCT20PE,36,60,1046.25,0 days 02:09:00
PE,2020-09-25 14:29:00,2020-09-28 09:16:00,242.0,136.55,Short,1,105.44999999999999,1521.7499999999998,498648.5,Adj,20900,-109.50000000000017,0.022026575717359845,BANKNIFTY2060001OCT20PE,36,60,3630.0,2 days 18:47:00
PE,2020-09-25 14:29:00,2020-09-28 09:16:00,75.25,42.45,Long,1,-32.8,-552.0,498096.5,Adj,UP,-597.75,0.11987401947463995,BANKNIFTY1980001OCT20PE,36,60,1128.75,2 days 18:47:00
PE,2020-09-28 09:16:00,2020-09-28 09:33:00,75.6,60.25,Long,1,-15.349999999999994,-290.2499999999999,497806.25,Adj,UP,-282.7499999999999,0.056766108575346315,BANKNIFTY2020001OCT20PE,36,60,1134.0,0 days 00:17:00
PE,2020-09-28 09:16:00,2020-09-28 09:33:00,247.25,178.1,Short,1,69.15,977.25,498783.5,Adj,20900,-107.25000000000009,0.0215445266105036,BANKNIFTY2090001OCT20PE,36,60,3708.75,0 days 00:17:00
CE,2020-09-25 10:02:00,2020-09-28 09:34:00,133.65,402.0,Short,1,-268.35,-4085.2500000000005,494698.25,SL,20900,-16.50000000000034,0.003308048481956669,BANKNIFTY2120001OCT20CE,36,60,2004.75,2 days 23:32:00
PE,2020-09-28 09:33:00,2020-09-28 09:34:00,293.9,276.55,Short,1,17.349999999999966,200.2499999999995,494898.5,SL,20900,-16.50000000000034,0.00333536655931173,BANKNIFTY2120001OCT20PE,36,60,4408.5,0 days 00:01:00
CE,2020-09-25 10:02:00,2020-09-28 09:34:00,45.0,140.85,Long,1,95.85,1377.75,496276.25,SL,20900,1047.75,0.2117100779250695,BANKNIFTY2180001OCT20CE,36,60,675.0,2 days 23:32:00
